    -1.0000000000000e+007      0.0000000000000e+000
    -9.8156217511244e+006      1.7673330125023e-127
    -9.6231595349413e+006     -6.8901753590077e-127
    -9.4344710877030e+006      2.5907247815341e-126
    -9.2494824139400e+006     -9.7139097376980e-126
    -9.0681209690743e+006      3.6405715050531e-125
    -8.8903156309706e+006     -1.3640034360905e-124
    -8.7159966720455e+006      5.1089304246471e-124
    -8.5450957319228e+006     -1.9129598196887e-123
    -8.3775457906260e+006      7.1603595661471e-123
    -8.2132811422959e+006     -2.6792182258118e-122
    -8.0522373694232e+006      1.0021116250932e-121
    -7.8943513175872e+006     -3.7466973435731e-121
    -7.7395610706891e+006      1.4002144897549e-120
    -7.5878059266715e+006     -5.2304857352718e-120
    -7.4390263737130e+006      1.9528912321709e-119
    -7.2931640668909e+006     -7.2876694904325e-119
    -7.1501618053007e+006      2.7180576520477e-118
    -7.0099635096239e+006     -1.0131447970862e-117
    -6.8725142001370e+006      3.7740637059381e-117
    -6.7377599751497e+006     -1.4049217366964e-116
    -6.6056479898681e+006      5.2261121517904e-116
    -6.4761264356705e+006     -1.9425196392170e-115
    -6.3491445197904e+006      7.2141683934384e-115
    -6.2246524453982e+006     -2.6767801717440e-114
    -6.1026013920725e+006      9.9223171668433e-114
    -5.9829434966552e+006     -3.6741122722582e-113
    -5.8656318344813e+006      1.3589130507592e-112
    -5.7506204009775e+006     -5.0198103848773e-112
    -5.6378640936209e+006      1.8517850192219e-111
    -5.5273186942516e+006     -6.8209761155028e-111
    -5.4189408517327e+006      2.5083788932497e-110
    -5.3126880649495e+006     -9.2078851138738e-110
    -5.2085186661424e+006      3.3733878243925e-109
    -5.1063918045668e+006     -1.2331609929265e-108
    -5.0062674304731e+006      4.4969022434231e-108
    -4.9081062794008e+006     -1.6353951331959e-107
    -4.8118698567810e+006      5.9292707929927e-107
    -4.7175204228399e+006     -2.1422785736150e-106
    -4.6250209777997e+006      7.7097333783829e-106
    -4.5343352473681e+006     -2.7621076599731e-105
    -4.4454276685136e+006      9.8440083564382e-105
    -4.3582633755190e+006     -3.4869879840777e-104
    -4.2728081863086e+006      1.2262833959236e-103
    -4.1890285890435e+006     -4.2752922050106e-103
    -4.1068917289796e+006      1.4748368181843e-102
    -4.0263653955837e+006     -5.0210021146118e-102
    -3.9474180099014e+006      1.6807279659272e-101
    -3.8700186121737e+006     -5.5014628883366e-101
    -3.7941368496956e+006      1.7456720206244e-100
    -3.7197429649131e+006     -5.2900967473056e-100
    -3.6468077837537e+006      1.4869808755501e-099
    -3.5753027041858e+006     -3.6129670457879e-099
    -3.5051996850015e+006      5.7973990911706e-099
    -3.4364712348209e+006      8.8351361182057e-099
    -3.3690904013104e+006     -1.5361947132936e-097
    -3.3030307606139e+006      1.0503698766769e-096
    -3.2382664069899e+006     -5.8037929089550e-096
    -3.1747719426526e+006      2.9087746133919e-095
    -3.1125224678121e+006     -1.3779947947867e-094
    -3.0514935709096e+006      6.2921225871672e-094
    -2.9916613190445e+006     -2.7992162782639e-093
    -2.9330022485885e+006      1.2212824760819e-092
    -2.8754933559846e+006     -5.2480350677986e-092
    -2.8191120887258e+006      2.2276882071305e-091
    -2.7638363365113e+006     -9.3604614702570e-091
    -2.7096444225756e+006      3.8993237229966e-090
    -2.6565150951876e+006     -1.6122243627201e-089
    -2.6044275193170e+006      6.6218496576890e-089
    -2.5533612684635e+006     -2.7035473988075e-088
    -2.5032963166463e+006      1.0977498410372e-087
    -2.4542130305511e+006     -4.4345190544677e-087
    -2.4060921618302e+006      1.7826972628544e-086
    -2.3589148395549e+006     -7.1330108767386e-086
    -2.3126625628144e+006      2.8410278874913e-085
    -2.2673171934609e+006     -1.1264148602745e-084
    -2.2228609489967e+006      4.4455544563276e-084
    -2.1792763956005e+006     -1.7462826991955e-083
    -2.1365464412904e+006      6.8264020349321e-083
    -2.0946543292218e+006     -2.6549415286244e-082
    -2.0535836311152e+006      1.0269925021154e-081
    -2.0133182408147e+006     -3.9496067603946e-081
    -1.9738423679710e+006      1.5093664159493e-080
    -1.9351405318498e+006     -5.7281602078080e-080
    -1.8971975552603e+006      2.1571124792953e-079
    -1.8599985586040e+006     -8.0526386108390e-079
    -1.8235289540390e+006      2.9762372090086e-078
    -1.7877744397596e+006     -1.0873297449125e-077
    -1.7527209943876e+006      3.9183271775310e-077
    -1.7183548714739e+006     -1.3888193237861e-076
    -1.6846625941075e+006      4.8223829907064e-076
    -1.6516309496306e+006     -1.6308177055217e-075
    -1.6192469844572e+006      5.3223908558279e-075
    -1.5874979989931e+006     -1.6504394333640e-074
    -1.5563715426558e+006      4.7178444340841e-074
    -1.5258554089917e+006     -1.1555633823057e-073
    -1.4959376308897e+006      1.8264677663855e-073
    -1.4666064758877e+006      3.1761323826582e-073
    -1.4378504415720e+006     -5.1089907870227e-072
    -1.4096582510664e+006      3.4076609239203e-071
    -1.3820188486100e+006     -1.8286252026864e-070
    -1.3549213952213e+006      8.8135963438960e-070
    -1.3283552644481e+006     -3.9648368583849e-069
    -1.3023100381999e+006      1.6928814014560e-068
    -1.2767755026624e+006     -6.9120737682486e-068
    -1.2517416442923e+006      2.7048504872604e-067
    -1.2271986458902e+006     -1.0126345690794e-066
    -1.2031368827510e+006      3.6044963954142e-066
    -1.1795469188890e+006     -1.2042473116842e-065
    -1.1564195033380e+006      3.6780637114721e-065
    -1.1337455665233e+006     -9.6484311397208e-065
    -1.1115162167049e+006      1.7489391847660e-064
    -1.0897227364909e+006      1.2533345692804e-064
    -1.0683565794183e+006     -3.4995521897304e-063
    -1.0474093666020e+006      2.3907576965515e-062
    -1.0268728834488e+006     -1.2382257428867e-061
    -1.0067390764358e+006      5.5287778198086e-061
    -9.8700004995251e+005     -2.2015406598451e-060
    -9.6764806320419e+005      7.8189757242272e-060
    -9.4867552717642e+005     -2.4016114930001e-059
    -9.3007500165900e+005      5.7408830033289e-059
    -9.1183919232819e+005     -5.7013606897458e-059
    -8.9396094788623e+005     -4.3706735879124e-058
    -8.7643325725685e+005      3.9078753250400e-057
    -8.5924924683589e+005     -2.0893801069450e-056
    -8.4240217779574e+005      8.7662816748552e-056
    -8.2588544344264e+005     -2.9733956235459e-055
    -8.0969256662588e+005      7.4654966737810e-055
    -7.9381719719769e+005     -7.0514580963267e-055
    -7.7825310952299e+005     -6.1431202337318e-054
    -7.6299420003799e+005      5.0715469121482e-053
    -7.4803448485662e+005     -2.4121137431410e-052
    -7.3336809742390e+005      8.1660379170172e-052
    -7.1898928621535e+005     -1.6925853440488e-051
    -7.0489241248148e+005     -1.1937372938611e-051
    -6.9107194803651e+005      3.1593082873406e-050
    -6.7752247309046e+005     -1.7308654111330e-049
    -6.6423867412374e+005      5.7126764221328e-049
    -6.5121534180343e+005     -8.4277163207696e-049
    -6.3844736894039e+005     -3.3233251696823e-048
    -6.2592974848642e+005      3.0203124605833e-047
    -6.1365757157076e+005     -1.1558718060518e-046
    -6.0162602557502e+005      1.8177389882672e-046
    -5.8983039224586e+005      6.8465265532107e-046
    -5.7826604584473e+005     -5.8645225936576e-045
    -5.6692845133381e+005      1.8345275749294e-044
    -5.5581316259762e+005     -3.6180519717661e-045
    -5.4491582069939e+005     -2.3229169666703e-043
    -5.3423215217171e+005      1.0194582138618e-042
